asin,title,summary
B00067U6KQ,K-SWISS Women's Ultracendor Mid Tennis Shoe,"The K-Swiss Ultrascendor Mid tennis shoes provide exceptional ankle support with a secure-fit lacing system and padded Achilles support. Made from lightweight leather with a rubber sole, these comfortable shoes optimize both support and comfort."
B00067X3ZG,Character or Tap shoe 5326,"Leather tap or character shoe with ankle strap and 2"" heel, available in black, white, tan, silver imitation, and red. Leather upper and sole. Taps not included."
B0006GXO8S,Daniel Green Women's Dormie Slipper,"Stylish open-toe slide with pleat detail, flexible outsole, cushioned insole, and 1-inch heel. Manmade upper with reptile-inspired pattern for comfort and ease."
B0006LPXDC,Style & Co. Womens Wyild Closed Toe Ankle Strap D-Orsay Pumps,"D-orsay style synthetic women's shoes with a slim heel, buckle closure, and a 3-inch heel height."
B0006LQVOM,Easy Spirit Women's Jumper Walking Shoes,"Easy Spirit Women's Jumper Walking Shoe features enhanced cushioning, durable rubber outsole, moisture-wicking lining, and padded collar for upper foot comfort."
B0006LR22M,NIKE Shox NZ EU Womens Running Shoes 488312-108,"Nike Shox NZ EU Running Shoes: Stylish one-piece leather upper, maximum comfort lacing system, Nike Shox heel support, carbon rubber outsole, extra cushioning for a softer feel."
B0006LR21S,NIKE Shox NZ EU Womens Running Shoes 488312-108,"Nike Shox NZ EU Running Shoes:
- Stylish one-piece leather upper
- Comfortable lacing system
- Iconic Nike Shox heel support
- Carbon rubber outsole for durability
- Plush cushioning for softness"
B0006LTAYU,American Rag Women Animal Slippers,Adorable animal slippers with faux fur lining and playful details.
B0006MY4EU,Isotoner Women's Terry Ballerina,"Don Isotoner's delicate Terry Ballerina slippers provide extra comfort and coverage. Made with 100% synthetic-and-fabric, they offer a machine-washable convenience."
B0006O12WU,Ellie Shoes Women's 652-JULIET Dress Sandal,"6.5-inch stiletto heel sandals with a 1.75-inch platform, faux patent leather, and ankle strap, designed for boudoir, fetish, and performance use."
B0006OC2Y2,Columbia Women's Jet Setter Slip-on,"Outdoor performance footwear with suede finish, elastic gore for comfort, and non-marking Omni-Grip rubber outsole for traction."
B0006OC4YK,Columbia Women's Trail Meister Shoe,"Columbia offers high-quality outdoor gear, including footwear designed with features like a gusseted tongue, synthetic overlays, molded EVA midsole, and Omni-Grip rubber sole for superior performance and durability."
B0006OC6OS,Columbia Women's Surf Tide Sandal,"Columbia provides high-quality outdoor products, including footwear, outerwear, sportswear, and accessories, with advanced technologies, materials, and stylish designs."
B0006OC8H8,Columbia Women's Tango Flip Flop,"Columbia's outdoor footwear features Nubuck leather, a women-specific last, contoured Polyair cushioning with anti-odor treatment, and a non-marking Omni-Grip outsole with multi-directional tread."
B0006OC760,"Columbia Women's BL4049 Lucky Island Thong, Cosmo Blue, 9 M","Nylon webbing upper, dual-density EVA midsole, and non-marking Omni-Grip sticky rubber outsole for slip resistance and stability."
B0006U8ISK,Skechers Women's Flex Appeal Magic Ombre Clog Sneaker,"Colorful Skech Knit Mesh slip-on sneaker with bungee lace, Memory Foam insole, ombre midsole, and FlexSole outsole for comfort and style."
B0006UC412,Yellow Box Women's Fawne Flip Flop,"Yellow Box offers trendy and affordable fashion shoes for young customers. These leather shoes feature a 1.5"" heel and 0.75"" platform, providing both style and comfort for those on the go."
B0006V39MY,"Giani Bernini Womens Boelyn Closed Toe Knee High, Cognac1046001, Size 7.5","Giani Bernini Boelyn Wide Calf Boots: Stylish, affordable boots with synthetic upper, man-made outsole, round toe, and 3-inch Cuban heel. Boot measures 15"" from arch and has a 16-inch opening circumference; features a zip closure."
