asin,title,summary
B000JV3M50,Stride Rite Little Kid Super Ball Mary Jane Sneaker,"Stride Rite specializes in durable, well-engineered children's footwear designed to support their growth and adventures, backed by over 85 years of expertise."
B000JV5OO2,Stride Rite Toddler Super Ball Hook-And-Loop Sneaker,"Stride Rite, the trusted children's footwear brand for over 85 years, engineers shoes designed to support growing feet. Their 100% leather shoes with rubber soles provide comfort, durability, and style for active kids."
B000JV5ORO,Stride Rite Little Kid/Big Kid Super Ball Lace-Up Sneaker,"Kids' Lace Up sneaker from Superball by Stride Rite with leather and textile upper, padded collar, lace up closure, Superball technology, cushioned insole, and multi-pattern tread for reduced weight and increased cushioning."
B000JV3JDK,Stride Rite Toddler Super Ball Quick Closure Sneaker,"Stride Rite shoes are designed for the needs of growing children, with over 85 years of experience in crafting shoes that support kids' adventures and help them express themselves confidently."
B000JWZR6Q,umi Quiltee B Boot (Toddler/Little Kid),"Stylish, waterproof knee-high toddler boots with diamond-quilted front, side zipper, and adjustable circumference."
B000JZ8YNQ,Heelys Little Kid/Big Kid Glitz Skate Shoes,"Heely's are unique athletic shoes with a retractable wheel in the heel, enabling seamless transitions from walking to rolling."
B000JZ9SYU,Heelys Little Kid/Big Kid Spree Skate Shoe,"Heely's are versatile shoes featuring a concealed heel wheel that enables seamless transitions between walking, running, and rolling. They offer both athletic performance and street-style fashion, with features like an abrasion-resistant toe, cushioning, and a removable wheel for customization."
B000JZ9UPC,Heelys Little Kid/Big Kid Bliss 2 Skate Shoe,"Heely's Bliss 2 roller shoes feature detachable wheels housed in the heel, allowing for easy transitions between walking and skating. When the wheels are removed, the shoes transform into fashionable sneakers."
B000JZBV3G,Heelys Little Kid/Big Kid Whirl Skate Shoes,"Heely Whirl skate shoes feature a retractable wheel in the heel for instant rolling fun. With a removable wheel, they transform into fashionable street shoes. The synthetic upper and polyurethane midsole provide comfort and style. Includes heel plugs and removal tool. Select one size up for proper fit."
B000K2IUD2,adidas Big Kid a3 Artillery Sneaker,"**Summary:**

The adidas A3 Artillery youth basketball shoe features advanced technology with computerized pressure plates that adjust cushioning based on weight, position, and terrain. It provides ventilation, support, and comfort through a breathable upper, supportive foam sockliner, and non-marking rubber outsole."
B000K2IUFK,adidas Originals Kids' Hot Wheels Bling Sneaker,"adidas, renowned for sports excellence, offers a comprehensive product range from footwear and apparel to accessories catering to various disciplines, including basketball, soccer, fitness, and adventure."
B000K2O3B0,adidas Originals Kids' Subar Sneaker,"adidas, founded in 1920, offers a comprehensive range of sports equipment, including shoes, apparel, and accessories for various athletic endeavors such as basketball, soccer, fitness, adventure, trail, and golf."
B000K386HG,Geox Little Kid/Big Kid Liu 1 Shoe,"Geox shoes feature perforated rubber soles that allow feet to breathe while staying waterproof, providing a solution for sweaty feet and appealing to health-conscious consumers."
B000KJ0QF0,Crocs Little Kid Athens Sandal,"Ergonomic Crocs Athens sandals, designed for children's comfort with contoured straps and footbeds. Features bright colors and accommodates an 8-inch footbed."
B000KJ4ICW,Quiksilver Carver Suede 2 Flip-Flop (Toddler/Little Kid/Big Kid),"Imported suede summer shoes with rubber soles, compression-molded footbed, and arch support."
B000KJ4F7A,Rainbow Sandals Kids Leather Flip-Flops,"Premium leather sandals with triple-glued, non-slip rubber soles, featuring a leather footbed and a lifetime guarantee on the soles."
B000KMIGBS,Rainbow Sandals Kids Leather Flip-Flops,"**Summary:**

Rainbow Kids' Premier Leather Wide Strap Sandals offer comfort and durability for active kids, featuring a leather footbed and rubber sole."
B000KMKK26,Rainbow Sandals Kids Leather Flip-Flops,"Comfortable leather sandals for active kids, featuring a rubber sole and lifetime manufacturer warranty."
B000KMIGAY,Rainbow Sandals Kids Leather Flip-Flops,"Leather sandals with rubber soles and a lifetime warranty, providing comfort for kids' busy days."
B000KMK6F2,Reef Slap Flip Flop (Toddler/Little Kid/Big Kid),"**Summary:**

These Reef Slap sandals feature durable synthetic leather uppers, padded straps, arch support, and a non-skid rubber sole. Toddlers have an optional backstrap for added security. Ideal for outdoor play, trips to the lake or beach, and everyday wear."
B000KMK5T4,Rainbow Sandals Kids Leather Flip-Flops,"Comfortable leather sandals with a wide strap, rubber sole, and lifetime manufacturer warranty, ideal for active kids."
B000KMOR4I,Rainbow Sandals Kids Leather Flip-Flops,"Comfortable leather sandals with a durable rubber sole, designed to keep kids' feet feeling great throughout their busy days of play and exploration."
B000KMMDCG,Rainbow Sandals Kids Leather Flip-Flops,"Durable leather kid's sandals with a secure fit and lifetime warranty, providing comfort and protection for active feet."
B000KZ4LYG,Birkenstock Toddler/Little Kid Boston Clog,"Comfortable kids' Birkenstock casual shoe with a custom molding footbed for support, adjustable strap, and shock-absorbing EVA outsole."
B000KZJ0N8,Kamik Snowkone 3 Cold Weather Boot (Toddler/Little Kid/Big Kid),"Kamik waterproof winter boots feature a PVC rubber upper, nylon collar with adjustable drawstring, and a removable Zylex liner for warmth. Their treaded PVC outsole ensures traction."
B000KZHCI8,Kamik Rocket Cold Weather Boot (Toddler/Little Kid/Big Kid),"Kids' snowboots with durable nylon upper, waterproof Yukon bottom, 8mm Zylex moisture-wicking liner, adjustable ankle belt, rated for -40°F."
B000LR01M4,Laredo Sabre (Toddler/Little Kid),"Classic faux leather boots with animal print cutouts, pointed toe, and easy-on pull straps, suitable for young cowgirls. Shaft height: 6"". Imported."
B000LRI4GE,Minnetonka Pile-Lined Slipper (Toddler/Little Kid/Big Kid),"Classic Minnetonka moccasin slippers provide warmth and style with suede upper, wool lining, and flexible midsole. Made in USA or imported with a leather sole, they feature moc-toe stitching, tie, and slipper style outsole."
B000LVH9BG,UGG Australia Classic (Little Big Kid),UGG Toddler bootie with 100% Sheepskin upper and flexible synthetic sole for signature comfort.
B000LVL5GQ,"UGG Australia Children's Classic Big Kids Shearling Boots,Chestnut,US 5 Child US","Sheepskin fleece boots designed for warmth and comfort with moisture-wicking properties, a flexible EVA outsole for traction, and a fit true to size. Available in toddler, little kid, and women's sizes. Not water-resistant."
B000LVLODU,Rainbow Sandals Kids Leather Flip-Flops,"High-quality leather shoes with triple-glued construction, non-slip soles, and a lifetime sole guarantee."
B000M25VD2,Stride Rite Made 2 Play  Nikki CG Running Shoe (Toddler/Little Kid),"**Summary:**
Stride Rite's Made 2 Play Collection features the baby Nikki shoe, designed for easy on/off and featuring washable suede and mesh materials for quick cleanup."
B000M2AJPW,Stride Rite SRT SM Nala Crib Mary Jane (Infant/Toddler),"Adorable T-strap sandals with SRT Soft Motion technology for growing feet, featuring rounded edges to reduce trips and falls."
B000M504EA,Stride Rite Little Kid/Big Kid Amaya Sandal,"Stride Rite's leather sandals, with dual hook-and-loop closures and a lightweight outsole, are designed for children's comfort and support. Featuring three butterfly embellishments and a padded collar, they encourage confidence and exploration."
B000M9H1NS,Capezio Toddler/Little Kid Canvas Juliet 2028C II Ballet Shoe,"Capezio's Canvas Juliet Ballet Shoe provides a snug fit for narrow feet, with a sculpted arch for improved pointing and flexing. Made of breathable canvas, it features pre-attached criss-cross elastics for a secure fit, contoured suede sole patches, and a moisture-absorbent lining."
B000M9H1NI,Capezio Toddler/Little Kid Canvas Juliet 2028C II Ballet Shoe,"Capezio's Canvas Juliet Ballet Shoe features a split-sole design for improved pointing and flexing. Made from stretch canvas with pre-attached elastics, it provides a secure fit for dancers with narrow feet. Its durable suede sole patches and sculpted arch ensure comfort and control during classes or performances."
B000MLCK64,Kamik Snowkone 3 Cold Weather Boot (Toddler/Little Kid/Big Kid),"Durable leather boots from Kamik, made for extreme conditions. Waterproof, with a removable liner and rated to -25°F."
B000MLAJ2G,Kamik Stomp Rain Boot (Toddler/Little Kid/Big Kid),"Kamik's Stomp rain boot offers waterproof protection, sturdy tread, comfort insole, and moisture-wicking lining for stylish and dry outdoor adventures."
